StationID,StationName,StationNameEN,StationAltitude,StationLongitude,StationLatitude,CountyName,Location,StationStartDate,StationEndDate,status,Notes,OriginalStationID,NewStationID,測站
C1H9B1,阿眉,Amei,1710.0,120.994672,24.126300,南投縣,仁愛鄉(水利局雨量站旁),2011-11-01,,現存測站,原(C1H9B0)站因儀器汰換，於2011/11/1更變為(C1H9B1)站。,C1H9B0,,C1H9B1阿眉
C1I020,萬大,Wanda,1120.0,121.132261,23.979817,南投縣,仁愛鄉親愛村萬大水庫宿舍旁,1992-07-01,,現存測站,本站於2015/8/11起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I020萬大
C1I030,武界,Wujie,948.0,121.052483,23.913225,南投縣,仁愛鄉法治村,1992-07-01,,現存測站,本站於2015/8/14起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I030武界
C1I040,文文社,Wunwunshe,1693.0,120.993481,23.849386,南投縣,仁愛鄉法治村良久林場內,1992-07-01,2015-11-09,已撤銷,,,,C1I040文文社
C1I050,丹大,Danda,2568.0,121.141147,23.753747,南投縣,信義鄉丹大事業區第十七林班地(瞭望台旁),1992-07-01,,現存測站,自2006年起，設備不再維護，暫時停止觀測。本站於2015/3/28起進行儀器汰換，並於2015/7/1完成驗收。,,,C1I050丹大
C1I060,望鄉,Wangsiang,2403.0,120.928178,23.619086,南投縣,信義鄉望美村望鄉工作站內(巒大事業區119林班),1992-07-01,2015-10-28,已撤銷,,,,C1I060望鄉
C1I070,和社,Heshe,825.0,120.888861,23.591131,南投縣,信義鄉中橫同富村同和巷47號和社分社觀測坪內,1992-07-01,,現存測站,本站於2015/9/14起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I070和社
C1I080,信義,Xinyi,536.0,120.851036,23.689694,南投縣,信義鄉自強村綠美巷(內茅埔林區23林班地),1992-07-01,2015-09-22,已撤銷,因擴充為氣象站，於2015/9/22升級為(C0I080)站。,,C0I080,C1I080信義
C1I100,溪頭,Xitou,1771.0,120.807299,23.661295,南投縣,鹿谷鄉內湖村森林巷溪頭林營區(鳳凰山瞭望臺旁),1992-07-01,2011-10-31,已撤銷,因儀器汰換，於2011/11/1更變為(C1I101)站。,,C1I101,C1I100溪頭
C1I101,溪頭,Xitou,1810.0,120.807647,23.661789,南投縣,鹿谷鄉內湖村森林巷溪頭林營區(鳳凰山瞭望台旁),2011-11-01,,現存測站,原(C1I100)站因儀器汰換，於2011/11/1更變為(C1I101)站。,C1I100,,C1I101溪頭
C1I120,大鞍,Da-an,1528.0,120.759800,23.678517,南投縣,竹山鎮樟空倫山之三角點附近,1992-07-01,2011-10-31,已撤銷,因儀器汰換，於2011/11/1更變為(C1I121)站。,,C1I121,C1I120大鞍
C1I121,大鞍,Da-an,1515.0,120.760017,23.678381,南投縣,竹山鎮樟空倫山之三角點附近,2011-11-01,,現存測站,原(C1I120)站因儀器汰換，於2011/11/1更變為(C1I121)站。,C1I120,,C1I121大鞍
C1I130,桶頭,Tongtou,307.0,120.653690,23.642413,南投縣,竹山鎮鯉南路338號旁,1992-07-01,2011-10-31,已撤銷,因儀器汰換，於2011/11/1更變為(C1I131)站。,,C1I131,C1I130桶頭
C1I131,桶頭,Tongtou,311.0,120.654117,23.641944,南投縣,竹山鎮鯉南路338號旁,2011-11-01,,現存測站,原(C1I130)站因儀器汰換，於2011/11/1更變為(C1I131)站。,C1I130,,C1I131桶頭
C1I140,卡奈托灣,Kanaituowan,1700.0,121.087872,23.754364,南投縣,信義鄉丹大事業區第16林班地,1993-03-01,,現存測站,本站於2015/4/1起進行儀器汰換，並於2015/7/1完成驗收。,,,C1I140卡奈托灣
C1I150,青雲,Qingyun,393.0,120.949378,23.793361,南投縣,信義鄉地利村5鄰開信巷98-3號旁,1993-03-01,,現存測站,本站於2015/9/11起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I150青雲
C1I160,龍神橋,Longshenciao,339.0,120.871547,23.779881,南投縣,水里鄉崁頂村(臺21線龍神橋附近),1993-03-01,2015-11-24,已撤銷,,,,C1I160龍神橋
C1I170,集集,Jiji,235.0,120.775006,23.826353,南投縣,集集鎮集集加油站旁,1992-12-01,2015-09-24,已撤銷,,,,C1I170集集
C1I180,清水林,Cingshueilin,723.0,120.820374,24.071564,臺中市,太平區136縣道9.5k處旁約500公尺,2002-08-01,2008-02-24,已撤銷,原(C1I180)站因縣市代碼不符，於2008/2/25重新編碼為(C1F9J0)站。,,C1F9J0,C1I180清水林
C1I190,水長流,Shueichangliou,660.0,120.860464,24.061828,南投縣,國姓鄉大旗農路末端,2002-08-01,2015-09-02,已撤銷,,,,C1I190水長流
C1I200,中心崙,Zhongxinlun,661.0,120.712304,23.728520,南投縣,竹山鎮之中心崙林道4.1km處,2002-08-01,2011-10-31,已撤銷,因儀器汰換，於2011/11/1更變為(C1I201)站。,,C1I201,C1I200中心崙
C1I201,中心崙,Zhongxinlun,677.0,120.712097,23.728722,南投縣,竹山鎮之中心崙林道4.1km處,2011-11-01,,現存測站,原(C1I200)站因儀器汰換，於2011/11/1更變為(C1I201)站。,C1I200,,C1I201中心崙
C1I210,蘆竹湳,Luzhunan,566.0,120.812036,23.934065,南投縣,中寮鄉清水村龍林巷4鄰58之6號旁,2002-08-01,2011-10-31,已撤銷,因儀器汰換，於2011/11/1更變為(C1I211)站。,,C1I211,C1I210蘆竹湳
C1I211,蘆竹湳,Luzhunan,529.0,120.811994,23.934019,南投縣,中寮鄉清水村龍林巷4鄰58之6號旁,2011-11-01,,現存測站,原(C1I210)站因儀器汰換，於2011/11/1更變為(C1I211)站。,C1I210,,C1I211蘆竹湳
C1I220,樟湖,Zhanghu,1098.0,120.846983,23.905333,南投縣,國姓鄉147縣道9km處與站址直線距離約1.6km,2002-08-01,,現存測站,本站於2015/9/8起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I220樟湖
C1I230,九份二山,Jiufen'ershan,837.0,120.845000,23.961944,南投縣,國姓鄉南港村九份二山上(921地震紀念公園內),2002-08-01,,現存測站,更正座標。本站於2015/7/23起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I230九份二山
C1I240,外大坪,Waidaping,725.0,120.917931,23.958697,南投縣,埔里鎮種瓜路(投68)路口至站址車程約20分鐘,2002-08-01,,現存測站,本站於2015/7/20起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I240外大坪
C1I250,鯉潭,Litan,732.0,120.991131,23.961922,南投縣,埔里鎮埔里高工旁中心路2km處,2002-08-01,,現存測站,原名為埔里，於2015/8/17更名為鯉潭。本站於2015/8/17起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I250鯉潭
C1I260,北坑,Beikeng,601.0,121.006903,23.924600,南投縣,埔里鎮麒麟里4鄰武界路31號旁,2002-08-01,,現存測站,本站於2015/8/7起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I260北坑
C1I270,水里,Shueili,593.0,120.854092,23.831978,南投縣,水里鄉聖母修道院內,2002-08-01,2015-09-23,已撤銷,,,,C1I270水里
C1I280,埔中,Puzhong,439.0,120.642594,23.820778,南投縣,名間鄉埔中村11之3號後面,2002-08-01,,現存測站,本站於2015/9/9起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I280埔中
C1I290,豐丘,Fengqiu,1151.0,120.887417,23.668178,南投縣,信義鄉豐丘村豐丘產業道路末端,2002-08-01,,現存測站,本站於2015/9/17起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I290豐丘
C1I300,上安橋,Shang-anciao,781.0,120.873836,23.728253,南投縣,水里鄉(臺21線上安村段之三廓產業道路2k處梅園裡),2002-08-01,2015-11-24,已撤銷,,,,C1I300上安橋
C1I310,西巒,Xiluan,1033.0,120.883956,23.754486,南投縣,信義鄉台21線道之人倫林道9.5k處,2002-08-01,,現存測站,更正座標。本站於2015/8/21起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I310西巒
C1I320,奧萬大,Aowanda,1275.0,121.178556,23.952956,南投縣,仁愛鄉奧萬大森林遊樂區內(員工宿舍),2002-08-01,,現存測站,短距離移位。本站於2015/8/19起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I320奧萬大
C1I330,楓樹林,Fengshulin,1266.0,121.076117,23.986803,南投縣,仁愛鄉埔里事業區107林班地(臺14線近埔里市區),2002-08-01,,現存測站,本站於2015/8/3起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I330楓樹林
C1I340,新興橋,Xinxingqiao,897.0,120.868728,23.563333,南投縣,信義鄉臺21線新興橋附近,2002-08-01,,現存測站,本站於2015/9/15起進行儀器汰換，並於2015/12/31完成驗收。,,,C1I340新興橋
C1I350,東埔,Dongpu,887.0,120.925108,23.556300,南投縣,信義鄉東埔村村辦公室籃球場旁,2002-08-01,2015-09-22,已撤銷,,,,C1I350東埔
C1I400,凌霄,Lingxiao,1399.0,121.004456,24.018778,南投縣,仁愛鄉守城段4地號,2016-01-01,,現存測站,,,,C1I400凌霄
C1I430,翠華,Cuihua,2415.0,121.224339,24.191961,南投縣,仁愛鄉翠華村華岡段70地號內,2016-01-01,,現存測站,,,,C1I430翠華
C1I440,新高口,Xingaokou,2540.0,120.878939,23.478744,南投縣,信義鄉新高口(臺18線約107.5k處路旁，對高岳營林區第31林班446號林地內),1992-05-01,,現存測站,原(C1M440)站因縣市代碼不符，於2015/4/13重新編碼為(C1I440)站。本站於2015/10/2起進行儀器汰換，並於2015/12/31完成驗收。,C1M440,,C1I440新高口
C1I450,望鄉山,Wangxiangshan,3025.0,120.944286,23.594153,南投縣,信義鄉巒大事業區第131林班內(郡大林道約32K附近，望鄉山三角點旁),2016-01-01,,現存測站,,,,C1I450望鄉山
C1I470,杉林溪,Shanlinxi,1680.0,120.786444,23.639517,南投縣,竹山鎮大鞍里(杉林溪森林生態渡假園區收費亭附近，向欣谷碑旁),2016-01-01,,現存測站,,,,C1I470杉林溪
C1I500,大尖山,Dajianshan,2017.0,120.994889,23.858572,南投縣,仁愛鄉大尖山,2016-01-01,,現存測站,,,,C1I500大尖山
C1I510,線浸林道,Xianjinlindao,1208.0,120.832956,23.761508,南投縣,鹿谷鄉線浸林道11k附近,2016-01-01,,現存測站,,,,C1I510線浸林道
C1I550,國六W023K,Freeway No. 6 - RAIN – W023K,373.0,120.867742,23.979067,南投縣,國道6號西向23.7K,2021-01-26,,現存測站,,,,C1I550國六W023K
C1K230,西螺,Siluo,79.0,120.452556,23.804439,雲林縣,西螺鎮西螺鎮東南路326號(東南中學內),1992-08-01,2015-05-27,已撤銷,,,,C1K230西螺
C1K250,崙背,Lunbei,59.0,120.318925,23.755550,雲林縣,崙背鄉阿勸村阿勸農場(阿勸段487號),1993-03-01,2015-06-08,已撤銷,因擴充為氣象站，於2015/6/8升級為(C0K250)站。,,C0K250,C1K250崙背
C1K260,後安寮,Hou-anliao,29.0,120.233236,23.789211,雲林縣,麥寮鄉後安村227號(雲林縣麥寮鄉豐安國民小學內),1993-03-01,2015-07-22,已撤銷,,,,C1K260後安寮
C1K270,褒忠,Baojhong,21.0,120.308114,23.704936,雲林縣,褒忠鄉埔姜村太湖路11號(埔姜工作站內),1993-03-01,2015-05-28,已撤銷,,,,C1K270褒忠
C1K310,斗六,Douliou,40.0,120.516308,23.705547,雲林縣,斗六市保長路155號(雲林縣斗六市保長國民小學內),1993-03-01,2015-05-28,已撤銷,,,,C1K310斗六
C1K320,阿丹,Adan,51.0,120.511894,23.657989,雲林縣,斗南鎮將軍里溫厝1號(雲林縣斗南鎮重光國民小學內),1993-03-01,2015-05-27,已撤銷,,,,C1K320阿丹
C1K340,土庫,Tuku,33.0,120.389883,23.688008,雲林縣,土庫鎮石廟里復興路16號(雲林縣土庫國民中學內),1993-03-01,2015-05-28,已撤銷,,,,C1K340土庫
C1K350,北港,Beigang,24.0,120.295261,23.568950,雲林縣,北港鎮光復路2號(北港糖廠內),1993-03-01,2015-05-26,已撤銷,,,,C1K350北港
C1K380,山豬湖,Shanjhuhu,649.0,120.601211,23.586711,雲林縣,古坑鄉華山村松林路41號旁約100公尺,2002-08-01,2015-02-25,已撤銷,,,,C1K380山豬湖
C1K540,口湖,Kouhu,15.0,120.180517,23.585344,雲林縣,口湖鄉口湖村中正路一段280號(口湖消防分隊),2016-01-01,,現存測站,,,,C1K540口湖
C1M390,龍美,Longmei,1090.0,120.654417,23.406728,嘉義縣,番路鄉公興村隆美地區(舊地名為瀨頭)私人茶園內,1988-12-01,,現存測站,本站於 2013/4/27 進行儀器汰換，並於2013/8/1完成驗收。,,,C1M390龍美
C1M400,菜瓜坪,Caiguaping,369.0,120.576103,23.251928,嘉義縣,大埔鄉西興村,1988-12-01,,現存測站,本站於 2013/4/18 進行儀器汰換，並於2013/8/1完成驗收。,,,C1M400菜瓜坪
C1M440,新高口,Xingaokou,2540.0,120.878938,23.478740,嘉義縣,阿里山鄉新高口臺(阿里山遊樂區往18號公路)(阿里山事業區221林班地),1992-05-01,2015-04-12,已撤銷,原(C1M440)站因縣市代碼不符，於2015/4/13重新編碼為(C1I440)站。,,C1I440,C1M440新高口
C1M450,中坑,Jhongkeng,167.0,120.525597,23.561186,嘉義縣,大林鎮大糖里399號大埔美農場(中坑段中坑128號),1993-03-01,2015-06-05,已撤銷,,,,C1M450中坑
C1M460,溪口,Shiko,14.0,120.404292,23.604006,嘉義縣,溪口鄉中正東路103號(嘉義縣立溪口國民中學內),1993-03-01,2015-05-20,已撤銷,,,,C1M460溪口
C1M470,鰲鼓,Aogu,23.0,120.148878,23.505225,嘉義縣,東石鄉鰲鼓村四股67號(臺灣糖業公司鰲鼓農場),1993-03-01,2015-05-25,已撤銷,,,,C1M470鰲鼓
C1M480,獨立山,Dulishan,840.0,120.607797,23.537022,嘉義縣,竹崎鄉(獨立山三角點旁),1993-03-01,,現存測站,原名為樟腦寮，於2015/7/15更名為獨立山。本站於2015/7/13起進行儀器汰換，並於2015/12/31完成驗收。,,,C1M480獨立山
C1M490,內埔,Neipu,130.0,120.564236,23.485408,嘉義縣,竹崎鄉內埔村元興路2號(嘉義縣竹崎鄉內埔國民小學內),1993-03-01,2015-06-03,已撤銷,,,,C1M490內埔
C1M500,魚寮,Yuliao,41.0,120.362269,23.478275,嘉義縣,太保市港尾村農場1號白鴿厝農場(白鴿厝段白鴿厝小段139內號),1993-03-01,2015-05-21,已撤銷,,,,C1M500魚寮
C1M510,朴子,Puzih,8.0,120.257733,23.469764,嘉義縣,朴子市德奐里120號(農業改良場朴子分場),1993-03-01,2015-05-26,已撤銷,,,,C1M510朴子
C1M520,東後寮,Donghouliao,6.0,120.248411,23.369708,嘉義縣,義竹鄉東光村東後寮農場(新庄段新庄小段33號),1993-03-01,2015-04-27,已撤銷,因擴充為氣象站，於2015/7/1升級為(C0M520)站。,,C0M520,C1M520東後寮
C1M540,小公田,Siaogongtian,768.0,120.581031,23.361778,嘉義縣,番路鄉分水嶺休息站後方山丘上,1993-03-01,2015-06-03,已撤銷,,,,C1M540小公田
C1M550,中埔,Jhongpu,110.0,120.520338,23.423530,嘉義縣,中埔鄉中埔村177號(中埔國民中學內),1993-03-01,2005-12-01,已撤銷,因移位，於2006/3/27更變為(C1M551)站。,,C1M551,C1M550中埔
C1M551,中埔,Jhongpu,110.0,120.523753,23.421119,嘉義縣,中埔鄉中埔村中正路1號(中埔國民小學校園內),2006-03-27,2015-06-03,已撤銷,原(C1M550)站因移位，於2006/3/27更變為(C1M551)站。,C1M550,,C1M551中埔
C1M560,南靖,Nanjing,43.0,120.384106,23.412433,嘉義縣,水上鄉靖和村1號南靖糖廠(南靖段867內號),1993-03-01,2015-05-26,已撤銷,,,,C1M560南靖
C1M570,大湖,Dahu,728.0,120.620216,23.474958,嘉義縣,番路鄉大湖村五鄰下坪8號(嘉義縣番路鄉大湖國民小學內),1993-03-01,2018-12-18,已撤銷,原大湖(C1M57)站因觀測位置不佳，故於2015/7/1遷移至原址鄰近旁建物樓頂並進行儀器汰換。,,,C1M570大湖
C1M600,頭凍,Toudong,986.0,120.603339,23.406364,嘉義縣,番路鄉阿里山公路23k處轉入興社產業道路盡頭,2002-08-01,,現存測站,本站於2015/7/2起進行儀器汰換，並於2015/12/31完成驗收。,,,C1M600頭凍
C1M610,石磐龍,Shipanlong,1083.0,120.663506,23.496606,嘉義縣,竹崎鄉光華村,2002-08-01,,現存測站,本站於2015/6/11起進行儀器汰換，並於2015/12/31完成驗收。,,,C1M610石磐龍
C1M620,瑞里,Ruili,1252.0,120.675197,23.545133,嘉義縣,梅山鄉瑞里派出所旁小路至站址(公墓旁)車程約10分鐘,2002-08-01,2024-05-24,已撤銷,本站於2015/7/6起進行儀器汰換，並於2015/12/31完成驗收。於2024/05/24撤銷。,,,C1M620瑞里
C1M630,豐山,Fongshan,1052.0,120.748825,23.595089,嘉義縣,阿里山鄉豐山村石鼓磐98號旁約200公尺處,2002-08-01,2013-10-04,已撤銷,,,,C1M630豐山
C1M640,十字,Shizi,1567.0,120.753683,23.492153,嘉義縣,阿里山鄉十字村16號（十字國小樓頂）,2019-01-01,,現存測站,,,,C1M640十字
C1M870,國三N285K,Freeway No. 3 - RAIN –N285K,121.0,120.505833,23.550319,嘉義縣,國道3號北向285K,2021-01-26,,現存測站,,,,C1M870國三N285K
C1N000,沙崙,Shalun,25.0,120.309201,22.935760,臺南市,歸仁區沙崙里184號北沙崙農場,1992-05-01,2013-07-31,已撤銷,因儀器汰換，於2013/8/1更變為(C1N001)站。,,C1N001,C1N000沙崙
C1N001,沙崙,Shalun,24.0,120.309406,22.935472,臺南市,歸仁區沙崙里184號北沙崙農場,2013-08-01,,現存測站,原(C1N000)站因儀器汰換，於2013/8/1更變為(C1N001)站。,C1N000,,C1N001沙崙
C1O820,左鎮,Zuojhen,30.0,120.404192,23.055114,臺南市,左鎮區71301中正里7號(左鎮國民小學內),1988-12-01,2013-03-08,已撤銷,,,,C1O820左鎮
C1O830,北寮,Beiliao,105.0,120.494487,23.079641,臺南市,南化區北寮里48-4號,1988-12-01,2013-03-11,已撤銷,因擴充為氣象站，於2013/4/18升級為(C0O830)站。,,C0O830,C1O830北寮
C1O840,王爺宮,Wangyegong,144.0,120.399217,23.220756,臺南市,六甲區王爺里9鄰王爺宮15號,1988-12-01,2013-08-14,已撤銷,因觀測條件不佳及擴充為氣象站，於2013/12/1升級為(C0O840)站。,,C0O840,C1O840王爺宮
C1O850,環湖,Huanhu,44.0,120.418633,23.148617,臺南市,大內區頭社里10號(大內國小鳴頭分校內),1988-12-01,,現存測站,本站於 2013/4/26 進行儀器汰換，並於2013/8/1完成驗收。,,,C1O850環湖
C1O860,大內,Danei,61.0,120.361431,23.120198,臺南市,大內區74201大內里63號(大內國民小學),1988-12-01,2013-07-31,已撤銷,因擴充為氣象站，於2013/8/1升級為(C0O860)站。,,C0O860,C1O860大內
C1O870,大棟山,Dadongshan,1249.0,120.522260,23.311570,臺南市,白河區大棟山三角點,1988-12-01,,現存測站,,,,C1O870大棟山
C1O880,關山,Guanshan,223.0,120.594092,23.173397,臺南市,南化區關山里西阿里關83號(瑞峰國小附近),1988-12-01,,現存測站,本站於 2013/4/16 進行儀器汰換，並於2013/8/1完成驗收。,,,C1O880關山
C1O920,楠西,Nanxi,150.0,120.484494,23.183251,臺南市,楠西區中興路107號(楠西國民中學內),1988-12-01,2013-03-07,已撤銷,因儀器汰換，於2013/4/18更變為(C1O921)站。,,C1O921,C1O920楠西
C1O921,楠西,Nanxi,115.0,120.484083,23.183511,臺南市,楠西區中興路107號(楠西國民中學內),2013-04-18,,現存測站,原(C1O920)站因儀器汰換，於2013/4/18更變為(C1O921)站。,C1O920,,C1O921楠西
C1O940,東山服務區,Dongshan Service Area,55.0,120.398472,23.286016,臺南市,國道3號北向319.9K,2021-10-02,,現存測站,2023/02/01-2023/07/31為施工期間，停止接收資料。,,,C1O940東山服務區
C1O950,和順,Heshun,4.0,120.144771,23.076599,臺南市,安南區公學路6段589號(學東國民小學分校內),1992-05-01,2013-07-31,已撤銷,因擴充為氣象站，於2013/8/1升級為(C0O950)站。,,C0O950,C1O950和順
C1O960,崎頂,Ciding,80.0,120.368922,22.959647,臺南市,龍崎區中坑里5鄰13號,1992-05-01,2013-02-23,已撤銷,因擴充為氣象站，於2013/2/23升級為(C0O960)站，2013/4/18完成驗收。,,C0O960,C1O960崎頂
C1O970,虎頭埤,Hutoupi,60.0,120.347816,23.021318,臺南市,新化區口埤18號(新化分場),1992-05-01,2013-07-31,已撤銷,因擴充為氣象站，於2013/8/1升級為(C0O970)站。,,C0O970,C1O970虎頭埤
C1O980,新市,Xinshi,76.0,120.298659,23.062151,臺南市,新市區永就里53號(番子寮農場),1992-05-01,2013-07-31,已撤銷,因擴充為氣象站，於2013/8/1升級為(C0O980)站。,,C0O980,C1O980新市
C1O990,媽廟,Mazumiao,23.0,120.293374,22.991591,臺南市,歸仁區中正北路3段60號(保西國民小學內),1992-05-01,2013-07-31,已撤銷,因擴充為氣象站，於2013/8/1升級為(C0O990)站。,,C0O990,C1O990媽廟
C1P9A0,三爺,Sanye,35.0,120.279931,22.837064,高雄市,路竹區82108三爺里民權路7號(三埤國民小學),1992-05-01,2013-10-01,已撤銷,原(C1R180)站因縣市代碼不符，於2008/2/25重新編碼為(C1P9A0)站。,C1R180,,C1P9A0三爺
C1R090,里港,Ligang,42.0,120.496642,22.800208,屏東縣,里港鄉中和村中和路14-9號,1992-05-01,2013-06-20,已撤銷,,,,C1R090里港
C1R110,口社,Gusia,110.0,120.645222,22.770111,屏東縣,三地門鄉口社村5鄰信義巷58-5號,1992-05-01,,現存測站,本站於2013/9/3進行儀器汰換，並於2013/12/1完成驗收。,,,C1R110口社
C1R120,上德文,Shangdewun,820.0,120.704442,22.763272,屏東縣,三地門鄉德文村口之公墓旁,1992-05-01,,現存測站,本站於 2013/6/5 進行儀器汰換，並於2013/8/1完成驗收。,,,C1R120上德文
C1R130,阿禮,Ali,1040.0,120.743634,22.742678,屏東縣,霧臺鄉(屏東事業區第46林班)由山地文化村開車約2小時需徒步轉波站前面,1992-05-01,2013-07-31,已撤銷,因擴充為氣象站，於2013/8/1升級為(C0R130)站。,,C0R130,C1R130阿禮
C1R140,瑪家,Majia,740.0,120.686961,22.682961,屏東縣,瑪家鄉瑪家村4鄰24號(後山),1992-05-01,2013-07-31,已撤銷,因擴充為氣象站，於2013/8/1升級為(C0R140)站。,,C0R140,C1R140瑪家
C1R160,新圍,Xinwei,45.0,120.530778,22.739558,屏東縣,鹽埔鄉彭厝國民小學校園,1992-05-01,2013-08-12,已撤銷,於2013/12/1變更為(C0R160)站。,,C0R160,C1R160新圍
C1R170,屏東,Pingtung,26.0,120.494072,22.660269,屏東縣,屏東市復興路245號(台灣糖業公司屏東區處場區內),1992-05-01,2013-08-08,已撤銷,2013/12/1變更為(C0R170)站。,,C0R170,C1R170屏東
C1R180,三爺,Sanye,35.0,120.280025,22.836591,高雄市,路竹區三爺里民權路7號(三埤國民小學),1992-05-01,2008-02-24,已撤銷,原(C1R180)站因縣市代碼不符，於2008/2/25重新編碼為(C1P9A0)站。,,C1P9A0,C1R180三爺
C1R190,赤山,Chihshan,48.0,120.616397,22.591024,屏東縣,萬巒鄉東山路1號赤山農場(赤山段217號),1992-05-01,2013-09-30,已撤銷,因觀測環境不佳，於2013/12/1遷移至(C0R190)站。,,C0R190,C1R190赤山
C1R200,龍泉,Longquan,61.0,120.602242,22.667135,屏東縣,內埔鄉龍泉村原勝路6號(崇文國民小學內),1992-05-01,2013-07-31,已撤銷,因儀器汰換，於2013/8/1更變為(C1R201)站。,,C1R201,C1R200龍泉
C1R201,龍泉,Longquan,63.0,120.602017,22.667097,屏東縣,內埔鄉龍泉村原勝路6號(崇文國民小學內),2013-08-01,2018-07-11,已撤銷,原(C1R200)站因儀器汰換，於2013/8/1更變為(C1R201)站。,C1R200,,C1R201龍泉
C1R210,麟洛,Linluo,54.0,120.551758,22.657333,屏東縣,麟洛鄉新田村信義路農場巷10號月縊寮溪農場(麟洛段1689號),1992-05-01,2013-06-19,已撤銷,,,,C1R210麟洛
C1R230,南州,Nanjhou,20.0,120.516456,22.492611,屏東縣,南州鄉溪北村永安路1號(南州糖廠內),1992-05-01,2013-06-13,已撤銷,,,,C1R230南州
C1R240,來義,Laiyi,87.0,120.625111,22.527306,屏東縣,萬巒鄉新隆路64號萬隆農場(佳佐段180號),1997-07-01,2013-09-24,已撤銷,因擴充為氣象站，於2013/12/1升級為(C0R240)站。,,C0R240,C1R240來義
C1R250,力里,Lili,92.0,120.629228,22.428117,屏東縣,春日鄉七佳村自強一路92號(力里國民小學內),1997-07-01,,現存測站,本站因儀器汰換，自2013/8/27起暫停資料提供，並於2013/12/1完成驗收。,,,C1R250力里
C1R260,春日,Chunrih,76.0,120.628306,22.370361,屏東縣,春日鄉春日國民小學內,1997-07-01,2013-08-30,已撤銷,因擴充為氣象站，於2013/12/1升級為(C0R260)站。,,C0R260,C1R260春日
C1R290,石門山,Shihmenshan,260.0,120.756597,22.112611,屏東縣,牡丹鄉石門古戰場(恆春事業區29林班地),1997-12-20,,現存測站,本站於2019/09/08進行儀器汰換，於2019/11/28完成驗收。,,,C1R290石門山
C1R300,旭海,Syuhai,13.0,120.887671,22.194639,屏東縣,牡丹鄉旭海村6號(旭海分駐所對面平地上),1997-07-01,2019-09-11,已撤銷,,,,C1R300旭海
C1R310,壽卡,Shouka,489.0,120.858903,22.238911,屏東縣,牡丹鄉(潮州事業區46林班地)電信轉播站後方,1997-07-01,2015-04-13,已撤銷,原(C1R310)站因縣市代碼不符，於2015/4/13重新編碼為(C1S880)站。,,C1S880,C1R310壽卡
C1R320,車城,Checheng,7.0,120.716247,22.074400,屏東縣,車城鄉福興村中山路66號(車城國民小學操場旁),1997-07-01,2019-08-28,已撤銷,因擴充氣象站，原氣象站(C1R320)，於2019/11/28升級為氣象站，變更站碼為(C0R320)。,,C0R320,C1R320車城
C1R330,枋山,Fangshan,9.0,120.661078,22.246861,屏東縣,枋山鄉中山路三段52號加祿國小成功分班內（廢校中）,1997-07-01,2019-08-17,已撤銷,,,,C1R330枋山
C1R340,牡丹,Mudan,230.0,120.792611,22.130014,屏東縣,牡丹鄉恆春事業區第二五林班(199縣道23k-23.5k間之側坡地上),1997-07-01,2019-09-18,已撤銷,原(C0R340)站於1999/4/12變更為(C1R340)站。因擴充氣象站，原氣象站(C1R340)，於2019/11/28升級為氣象站，變更站碼為(C0R341)。,C0R340,C0R341,C1R340牡丹
C1R440,大漢山,Da-Han_Shan,1654.0,120.753181,22.405264,屏東縣,春日鄉大漢山頂,2012-01-01,2019-08-18,已撤銷,因擴充氣象站，原氣象站(C1R440)，於2019/11/28升級為氣象站，變更站碼為(C0R440)。,,C0R440,C1R440大漢山
C1R610,西大武山,Xidawushan,1828.0,120.732200,22.617719,屏東縣,泰武鄉北大武山步道2.6k,2013-12-01,,現存測站,,,,C1R610西大武山
C1R630,龍泉,Longquan,60.0,120.590910,22.667010,屏東縣,內埔鄉大新路109號（屏東縣新生國民小學）,2018-08-11,,現存測站,,,,C1R630龍泉
C1S620,土阪,Tuban,122.0,120.887556,22.453108,臺東縣,達仁鄉土阪村1鄰10號(土阪國民小學操場旁),1997-07-01,2019-03-23,已撤銷,因擴充氣象站，於2019/3/23施工變更為(C0SA80)站。,,C0SA80,C1S620土阪
C1S630,都蘭,Dulian,23.0,121.227975,22.878397,臺東縣,東河鄉都蘭村431號(都蘭國民小學操場旁),1997-07-01,2019-03-29,已撤銷,原(C1S630)站因移位，於2019/03/29變更為(C1SA70)站。,,C1SA70,C1S630都蘭
C1S640,東河,Donghe,65.0,121.306410,22.971819,臺東縣,東河鄉北東河17鄰26號(東河國民小學操場旁),1997-07-01,2004-05-31,已撤銷,站因擴充為氣象站，於2004/6/1升級為(C0S810)站。,,C0S810,C1S640東河
